candidate_row_id,acquisition_batch_rank,batch_role,country,wave,idno,concept,required_for,candidate_files,candidate_raw_variable,candidate_harmonized_variables,template_raw_label,metadata_confidence,ddi_match_status,ddi_match_count,ddi_file_ids,ddi_file_names,ddi_file_descriptions,ddi_variable_names,ddi_variable_labels,ddi_interval,ddi_format_types,ddi_valid_counts,ddi_invalid_counts,ddi_min_values,ddi_max_values,ddi_range_units,ddi_category_count,ddi_category_preview,official_metadata_evidence_status,raw_value_verification_status,promotion_guardrail
38,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,demographics,covariates_and_subgroups,sect05_com_w5.dta,cs5q10,sex,10. Share of adult males in community participating in cooperative project,high,ddi_variable_and_file_match,1,F37,sect05_com_w5.dta,Community - Economic activities and employment,cs5q10,10. Share of adult males in community participating in cooperative project,discrete,numeric,128,305,1,86,REAL,31,1= (n=17); 2= (n=7); 3= (n=3); 4= (n=2); 5= (n=13); ... +26 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
39,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,demographics,covariates_and_subgroups,sect05_com_w5.dta,cs5q11,sex,11. Share of adult females in community participating in cooperative project,high,ddi_variable_and_file_match,1,F37,sect05_com_w5.dta,Community - Economic activities and employment,cs5q11,11. Share of adult females in community participating in cooperative project,discrete,numeric,128,305,0,80,REAL,30,0= (n=9); 1= (n=9); 2= (n=9); 3= (n=8); 4= (n=2); ... +25 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
40,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,demographics,covariates_and_subgroups,sect10a_hh_w5.dta,s10aq39,household_head_marker,39. Does any member of the household (including the household head) own another,high,ddi_variable_and_file_match,1,F18,sect10a_hh_w5.dta,Household Data - Housing,s10aq39,39. Does any member of the household (including the household head) own another,discrete,numeric,4958,1,1,2,REAL,3,1=1. YES (n=367); 2=2. NO (n=4591); Sysmiss= (n=1),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
41,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,demographics,covariates_and_subgroups,sect11_com_w5.dta,cs11q16_1,education,16. Is there a reduction in WORK LOAD in the community due to the [MACHINES]?,high,ddi_variable_and_file_match,1,F44,sect11_com_w5.dta,Community - Agriculture mechanization,cs11q16_1,16. Is there a reduction in WORK LOAD in the community due to the [MACHINES]?,discrete,numeric,80,3384,1,2,REAL,3,1=1. YES (n=72); 2=2. NO (n=8); Sysmiss= (n=3384),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
42,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,demographics,covariates_and_subgroups,sect11_com_w5.dta,cs11q16_2,education;agriculture_livelihood,16. Is there a reduction in HARVEST LOSS in the community due to the [MACHINES]?,high,ddi_variable_and_file_match,1,F44,sect11_com_w5.dta,Community - Agriculture mechanization,cs11q16_2,16. Is there a reduction in HARVEST LOSS in the community due to the [MACHINES]?,discrete,numeric,80,3384,1,2,REAL,3,1=1. YES (n=39); 2=2. NO (n=41); Sysmiss= (n=3384),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
43,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,demographics,covariates_and_subgroups,sect12e_hh_w5.dta,s12eq06a,education;agriculture_livelihood,6A. To what extent you control over reducing the losses on Crop if [events] will,high,ddi_variable_and_file_match,1,F26,sect12e_hh_w5.dta,Household Data - Perception of climate risk,s12eq06a,6A. To what extent you control over reducing the losses on Crop if [events] will,discrete,numeric,12311,37279,1,5,REAL,6,1=1. NOT AT ALL (n=4943); 2=2. TO A LITTLE EXTENT (n=5433); 3=3. SOMEWHAT (n=1195); 4=4. TO A GREAT EXTENT (n=654); 5=5. COMPLETELY (n=86); ... +1 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
44,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,demographics,covariates_and_subgroups,sect12e_hh_w5.dta,s12eq06b,education;agriculture_livelihood,6B. To what extent you control over reducing the losses on livestock/production,high,ddi_variable_and_file_match,1,F26,sect12e_hh_w5.dta,Household Data - Perception of climate risk,s12eq06b,6B. To what extent you control over reducing the losses on livestock/production,discrete,numeric,12309,37281,1,5,REAL,6,1=1. NOT AT ALL (n=5082); 2=2. TO A LITTLE EXTENT (n=5127); 3=3. SOMEWHAT (n=1222); 4=4. TO A GREAT EXTENT (n=757); 5=5. COMPLETELY (n=121); ... +1 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
45,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,demographics,covariates_and_subgroups,sect12e_hh_w5.dta,s12eq06c,education,6C. To what extent you control over reducing the losses/damage on properties if,high,ddi_variable_and_file_match,1,F26,sect12e_hh_w5.dta,Household Data - Perception of climate risk,s12eq06c,6C. To what extent you control over reducing the losses/damage on properties if,discrete,numeric,12247,37343,1,5,REAL,6,1=1. NOT AT ALL (n=5852); 2=2. TO A LITTLE EXTENT (n=4477); 3=3. SOMEWHAT (n=1121); 4=4. TO A GREAT EXTENT (n=542); 5=5. COMPLETELY (n=255); ... +1 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
46,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,demographics,covariates_and_subgroups,sect1_hh_w5.dta,s1q01,household_head_marker,1. What is the relationship of [NAME] to the head of household?,high,ddi_variable_and_file_match,1,F2,sect1_hh_w5.dta,Household Data - Roster,s1q01,1. What is the relationship of [NAME] to the head of household?,discrete,numeric,25371,3,1,15,REAL,16,1=1. Head (n=4959); 2=2. Spouse (n=3491); 3=3. Son/Daughter (n=13460); 4=4. Grandchild (n=1003); 5=5. Father/Mother (n=331); ... +11 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
47,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,sect3_hh_w5.dta,s3q05,illness_or_injury_need,"5. During the last 4 weeks, did [NAME] suffer from any illness or injury?",high,ddi_variable_and_file_match,1,F4,sect3_hh_w5.dta,Household Data - Health,s3q05,"5. During the last 4 weeks, did [NAME] suffer from any illness or injury?",discrete,numeric,20223,2465,1,2,REAL,3,1=1. YES (n=883); 2=2. NO (n=19340); Sysmiss= (n=2465),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
48,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,sect3_hh_w5.dta,s3q06_1,illness_or_injury_need,6. What type of illness/injury did [NAME] suffer most? (Illness 1),high,ddi_variable_and_file_match,1,F4,sect3_hh_w5.dta,Household Data - Health,s3q06_1,6. What type of illness/injury did [NAME] suffer most? (Illness 1),discrete,numeric,3334,19354,1,30,REAL,31,1=1. MALARIA (n=494); 2=2. TB (n=27); 3=3. YELLOW FEVER (n=55); 4=4. TYPHOID (n=303); 5=5. CHOLERA (n=23); ... +26 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
49,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,sect3_hh_w5.dta,s3q06_2,illness_or_injury_need,6. What type of illness/injury did [NAME] suffer most? (Illness 2),high,ddi_variable_and_file_match,1,F4,sect3_hh_w5.dta,Household Data - Health,s3q06_2,6. What type of illness/injury did [NAME] suffer most? (Illness 2),discrete,numeric,540,22148,1,29,REAL,31,1=1. MALARIA (n=37); 2=2. TB (n=3); 3=3. YELLOW FEVER (n=11); 4=4. TYPHOID (n=95); 5=5. CHOLERA (n=4); ... +26 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
50,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,sect3_hh_w5.dta,s3q06_os,illness_or_injury_need,6_Oth. Please specify the other illness/injury,high,ddi_variable_and_file_match,1,F4,sect3_hh_w5.dta,Household Data - Health,s3q06_os,6_Oth. Please specify the other illness/injury,contin,character,22688,,,,character,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
51,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,sect3_hh_w5.dta,s3q07,illness_or_injury_need,7. [NAME] had to stop usual activities because of illness in past 4 weeks,high,ddi_variable_and_file_match,1,F4,sect3_hh_w5.dta,Household Data - Health,s3q07,7. [NAME] had to stop usual activities because of illness in past 4 weeks,discrete,numeric,3350,19338,1,2,REAL,3,1=1. YES (n=1688); 2=2. NO (n=1662); Sysmiss= (n=19338),official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
52,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,sect3_hh_w5.dta,s3q09a,illness_or_injury_need,9a. Whom did [NAME] consult for illness 1?,high,ddi_variable_and_file_match,1,F4,sect3_hh_w5.dta,Household Data - Health,s3q09a,9a. Whom did [NAME] consult for illness 1?,discrete,numeric,3334,19354,0,9,REAL,11,0=0. NO ONE (n=621); 1=1. DOCTOR (n=97); 2=2. HEALTH WORKER (n=1160); 3=3. NURSE (n=30); 4=4. MEDICAL ASST (n=1058); ... +6 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
53,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,sect3_hh_w5.dta,s3q09b,illness_or_injury_need,9b. Whom did [NAME] consult for illness 2?,high,ddi_variable_and_file_match,1,F4,sect3_hh_w5.dta,Household Data - Health,s3q09b,9b. Whom did [NAME] consult for illness 2?,discrete,numeric,540,22148,0,8,REAL,11,0=0. NO ONE (n=88); 1=1. DOCTOR (n=9); 2=2. HEALTH WORKER (n=197); 3=3. NURSE (n=3); 4=4. MEDICAL ASST (n=190); ... +6 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
54,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,sect3_hh_w5.dta,s3q10a,care_sought;illness_or_injury_need,10a.Where did [NAME] consultation take place for first illness,high,ddi_variable_and_file_match,1,F4,sect3_hh_w5.dta,Household Data - Health,s3q10a,10a.Where did [NAME] consultation take place for first illness,discrete,numeric,2713,19975,1,8,REAL,9,1=1. HOSPITAL (n=698); 2=2. HEALTH CENTER (n=1115); 3=3. HEALTH POST (n=108); 4=4. CLINICS (n=501); 5=5. PHARMACY (n=187); ... +4 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
55,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,sect3_hh_w5.dta,s3q10b,care_sought;illness_or_injury_need,10b. Where did [NAME] consultation take place for second illness,high,ddi_variable_and_file_match,1,F4,sect3_hh_w5.dta,Household Data - Health,s3q10b,10b. Where did [NAME] consultation take place for second illness,discrete,numeric,452,22236,1,7,REAL,9,1=1. HOSPITAL (n=126); 2=2. HEALTH CENTER (n=179); 3=3. HEALTH POST (n=21); 4=4. CLINICS (n=87); 5=5. PHARMACY (n=33); ... +4 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
56,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,household_id,harmonization,eth_householdgeovariables_y5.dta;eth_plotgeovariables_y5.dta,household_id,hhid,Unique Household Identifier,high,ddi_variable_and_file_match,2,F64;F65,eth_householdgeovariables_y5.dta;eth_plotgeovariables_y5.dta,Household geo-variables;Plot geo-variables,household_id,Unique Household Identifier,contin,character,4890,,,,character,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
57,1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,household_id,harmonization,sect10_ph_w5.dta;sect10a_hh_w5.dta;sect11_hh_w5.dta;sect11_ph_w5.dta;sect12a_hh_w5.dta;sect12b1_hh_w5.dta;sect12b2_hh_w5.dta;sect12c_hh_w5.dta;sect12c_q1_hh_w5.dta;sect12d_hh_w5.dta;sect12e_hh_w5.dta;sect12f_hh_w5.dta;sect13_hh_w5.dta;se...,saq08,hhid,Household ID,high,ddi_variable_and_file_match,20,F2;F3;F18;F19;F20;F21;F22;F23;F24;F25;F26;F27,sect1_hh_w5.dta;sect2_hh_w5.dta;sect10a_hh_w5.dta;sect11_hh_w5.dta;sect12a_hh_w5.dta;sect12b1_hh_w5.dta;sect12b2_hh_w5.dta;sect12c_hh_w5.dta;sect12c_q1_hh_w5.dta;sect12d_hh_w5.dta;sect12e_hh_w5.dta;sect12f_hh_w5.dta,Household Data - Roster;Household Data - Education;Household Data - Housing;Household Data - Assets;Household Data - Nonfarm enterprises participation filter question,saq08,Household ID,contin,character,25374;22688;4959;183483;1551;3518;1096;2875;46000;49590;69426;14877,,,,character,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
