acquisition_batch_rank,batch_role,campaign_phase,threshold_role,country,wave,idno,requirement_id,concept,review_rank_within_wave,review_rank_within_requirement_concept,candidate_files,candidate_raw_variable,candidate_harmonized_variables,raw_label,metadata_confidence,confidence_reason,required_for,is_financial_core,is_double_failure_core,is_design_core,raw_receipt_status,receipt_original_file_count,current_concept_gate,raw_file_status,raw_variable_status,verification_status,first_pass_review_status,post_download_review_action
1,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,missing_skip_units_recall,climate_geography,36,1,cons_agg_w5.dta;sect01a_com_w5.dta;sect01b_com_w5.dta;sect02_com_w5.dta;sect03_com_w5.dta;sect04_com_w5.dta;sect05_com_w5.dta;sect06_com_w5.dta;sect07_com_w5.dta;sect08_com_w5.dta;sect09_com_w5.dta;sect10_ph_w5.dta;sect10a_com_w5.dta;sect10a_hh_w5.dta;sect11_com_w5.dta;sect11_hh_w5.dta;sect11_ph_w5.dta;sect12_com_w5.dta;sect12a_hh_w5.dta;sect12b1_hh_w5.dta,saq01,admin1_or_admin2,Region code,high,explicit administrative geography or cluster evidence;geography wording present but raw role requires verification,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
1,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,missing_skip_units_recall,climate_geography,37,2,eth_householdgeovariables_y5.dta;eth_plotgeovariables_y5.dta,cropshare,admin1_or_admin2;agriculture_livelihood,2019 Percent cropland within anonymizing region,high,explicit administrative geography or cluster evidence;agriculture/livelihood evidence; moderator role requires raw data,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
2,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_merge_keys,household_id,1,1,ETH_HouseholdGeovariables_Y4.dta;ETH_PlotGeovariables_Y4.dta,household_id,hhid,Unique Household Identifier,high,explicit household identifier evidence,harmonization,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
2,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_merge_keys,household_id,2,2,sect10_ph_w4.dta;sect10a_hh_w4.dta;sect10b_hh_w4.dta;sect10c_hh_w4.dta;sect10d1_hh_w4.dta;sect10d2_hh_w4.dta;sect11_hh_w4.dta;sect11_ph_w4.dta;sect11b1_hh_w4.dta;sect11b2_hh_w4.dta;sect12a_hh_w4.dta;sect12b1_hh_w4.dta;sect12b2_hh_w4.dta;sect13_hh_w4_v2.dta;sect14_hh_w4.dta;sect15a_hh_w4.dta;sect15b_hh_w4.dta;sect1_hh_w4.dta;sect1_ph_w4.dta;sect1_pp_w4.dta,saq08,hhid,Household ID,high,explicit household identifier evidence,harmonization,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
2,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_merge_keys,demographics,3,1,cons_agg_w4.dta,educ_cons_ann,education,annual expenditure on education (including assistance),high,explicit education evidence,covariates_and_subgroups,0,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
2,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_merge_keys,demographics,4,2,cons_agg_w4.dta,hh_size,household_size,Household Size,high,explicit household-size evidence,covariates_and_subgroups,0,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
2,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_survey_design,survey_weight,5,1,cons_agg_w4.dta;sect10_ph_w4.dta;sect10a_hh_w4.dta;sect10b_hh_w4.dta;sect10c_hh_w4.dta;sect10d1_hh_w4.dta;sect10d2_hh_w4.dta;sect11_hh_w4.dta;sect11_ph_w4.dta;sect11b1_hh_w4.dta;sect11b2_hh_w4.dta;sect12a_hh_w4.dta;sect12b1_hh_w4.dta;sect12b2_hh_w4.dta;sect13_hh_w4_v2.dta;sect14_hh_w4.dta;sect15a_hh_w4.dta;sect15b_hh_w4.dta;sect1_hh_w4.dta;sect1_ph_w4.dta,pw_w4,household_weight_or_person_weight,Household survey weight (Wave 4);Final adjusted wave 4 weight,high,explicit survey weight evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
2,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_survey_design,survey_weight,6,2,sect10b_com_w4.dta,cs10bq04,household_weight_or_person_weight,WEIGHT/ AMOUNT,high,explicit survey weight evidence,main_financial_sample,1,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
2,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_survey_design,psu_cluster,7,1,ETH_HouseholdGeovariables_Y4.dta;cons_agg_w4.dta;sect01a_com_w4.dta;sect01b_com_w4.dta;sect02_com_w4.dta;sect03_com_w4.dta;sect04_com_w4.dta;sect05_com_w4.dta;sect06_com_w4.dta;sect07_com_w4.dta;sect08_com_w4.dta;sect09_com_w4.dta;sect10_ph_w4.dta;sect10a_com_w4.dta;sect10a_hh_w4.dta;sect10b_com_w4.dta;sect10b_hh_w4.dta;sect10c_hh_w4.dta;sect10d1_hh_w4.dta;sect10d2_hh_w4.dta,ea_id,psu_or_cluster_id,EA Identifier;Unique Enumeration Area Indentifier,high,explicit PSU/cluster evidence,survey_design_robustness,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
2,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_survey_design,psu_cluster,8,2,sect01a_com_w4.dta;sect01b_com_w4.dta;sect02_com_w4.dta;sect03_com_w4.dta;sect04_com_w4.dta;sect05_com_w4.dta;sect06_com_w4.dta;sect07_com_w4.dta;sect08_com_w4.dta;sect09_com_w4.dta;sect10_ph_w4.dta;sect10a_com_w4.dta;sect10a_hh_w4.dta;sect10b_com_w4.dta;sect10b_hh_w4.dta;sect10c_hh_w4.dta;sect10d1_hh_w4.dta;sect10d2_hh_w4.dta;sect11_hh_w4.dta;sect11_ph_w4.dta,saq07,psu_or_cluster_id,EA code,high,explicit PSU/cluster evidence,survey_design_robustness,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
2,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_survey_design,strata,9,1,sect8_3_ls_w4.dta,ls_s8_3q01,strata;agriculture_livelihood,"1.In the last 12 months, any breeding strategy practiced for [LIVESTOCK TYPE]?",high,explicit strata evidence;agriculture/livelihood evidence; moderator role requires raw data,survey_design_robustness,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
2,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,weights_and_survey_design,strata,10,2,sect8_3_ls_w4.dta,ls_s8_3q02,strata;agriculture_livelihood,2.What was main breeding strategy used for [LIVESTOCK TYPE]?,high,explicit strata evidence;agriculture/livelihood evidence; moderator role requires raw data,survey_design_robustness,0,0,1,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
2,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,consumption_or_income_aggregate,total_consumption_or_income,11,1,sect8_2_ls_w4.dta,ls_s8_2q14,total_consumption_or_income;agriculture_livelihood,14.What was the total income from [LIVESTOCK] sales?,high,explicit total consumption/income or welfare aggregate evidence;agriculture/livelihood evidence; moderator role requires raw data,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
2,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,consumption_or_income_aggregate,total_consumption_or_income,12,2,sect8_2_ls_w4.dta,ls_s8_2q18,total_consumption_or_income;agriculture_livelihood,18.Total income from these sales of the slaughtered [LIVESTOCK] meat,high,explicit total consumption/income or welfare aggregate evidence;agriculture/livelihood evidence; moderator role requires raw data,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
2,priority_10_wave_batch,phase_1_double_failure_10_wave_base,required_for_10_country_wave_double_failure_threshold,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,oop_health_expenditure,oop_health_expenditure,13,1,sect3_hh_w4.dta;sect3_pp_w4.dta,s3q18,oop_health_expenditure;care_sought;agriculture_livelihood,18. What were the total cost of [NAME]'s health consultations in last 12 months?;18.What is the arrangement of the irrigation you use in this agriculture season?,high,health payment/expenditure evidence;health-care access/barrier evidence;agriculture/livelihood evidence; moderator role requires raw data,main_financial_sample,1,0,0,not_received_no_original_raw_package,0,blocked_raw_file_missing,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_raw_package_not_received,"After complete original package receipt, inspect the listed file and variable for labels, values, missing and skip codes, units, recall period, merge level, and denominator semantics; then fill the verification templates and rerun the gates."
