acquisition_batch_rank,batch_role,country,wave,idno,promoted_dataset_layer,output_column,output_role,required_for_final_dataset,source_concepts,expected_level,derivation_type,candidate_variable_rows,high_confidence_candidate_rows,candidate_files,candidate_raw_variables,manual_verified_variable_rows,concept_manual_statuses,raw_receipt_status,climate_linkage_gate_status,registry_analysis_ready_status,current_synthesis_status,blocking_reason,post_raw_synthesis_action
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_linked,climate_shock_indicator,climate_exposure,yes,survey_timing;climate_geography,household_or_cluster,derived_from_chirps_or_era5,17,17,cons_agg_w5.dta;sect01a_com_w5.dta;sect01b_com_w5.dta;sect02_com_w5.dta;sect03_com_w5.dta;sect04_com_w5.dta;sect05_com_w5.dta;sect06_com_w5.dta;sect07_com_w5.dta;sect08_com_w5.dta;sect09_com_w5.dta;sect10_ph_w5.dta;sect10a_com_w5.dta;sect10a_hh_w5.dta;sect11_com_w5.dta;sect11_hh_w5.dta;sect11_ph_w5.dta;sect12_com_w5.dta;sect12a_hh_w5.dta;sect12b1_hh_w5.dta; eth_householdgeovariables_y5.dta;eth_plotgeovariables_y5.dta; sect10a_com_w5.dta; sect_cover_ls_w5.dta;sect_cover_ph_w5.dta;sect_cover_pp_w5.dta,saq01; cropshare; dist_admhq; landcov; lat_dd_mod; lon_dd_mod; pct_urban_center; pct_urban_cluster; ssa_aez09; suppress; twi_ne; cs10q05__Accuracy; cs10q05__Altitude; cs10q05__Latitude; cs10q05__Longitude; cs10q05__Timestamp; InterviewDate,0,survey_timing:blocked_source_gate_not_ready; climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,covariates,age,demographic_covariate,recommended,demographics,person_or_household,raw_variable,0,0,,,0,demographics:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,covariates,sex,demographic_covariate,recommended,demographics,person_or_household,raw_variable,5,5,sect02_com_w5.dta; sect04_com_w5.dta; sect05_com_w5.dta,cs2q03; cs4q59a; cs4q59b; cs5q10; cs5q11,0,demographics:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,covariates,education,socioeconomic_covariate,optional,demographics,person_or_household,raw_variable,8,8,cons_agg_w5.dta; sect02_com_w5.dta; sect11_com_w5.dta; sect12e_hh_w5.dta,educ_cons_ann; nom_educcons_aeq; cs2q07; cs11q16_1; cs11q16_2; s12eq06a; s12eq06b; s12eq06c,0,demographics:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,covariates,insurance,coverage_covariate,optional,insurance,person_or_household,raw_variable,1,1,sect3_hh_w5.dta,s3q19,0,insurance:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,mechanisms,shock_module_variable,mechanism_covariate,optional,shocks_or_livelihood,household,raw_variable,6,6,eth_householdgeovariables_y5.dta;eth_plotgeovariables_y5.dta; sect12e_hh_w5.dta,anntot_avg; h2021_tot; h2021_wetQ; wetQ_avg; s12eq01; s12eq04,0,shocks_or_livelihood:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,mechanisms,agriculture_livelihood,mechanism_covariate,optional,shocks_or_livelihood,household,raw_variable,1,1,sect06_com_w5.dta,cs6q18c,0,shocks_or_livelihood:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_core,country,metadata,yes,metadata,dataset,metadata_constant,0,0,,,0,metadata_constant,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,metadata_ready_not_sufficient_for_promotion,metadata constants exist but source raw dataset is not promoted,Carry metadata constants only after the country-wave is promoted.
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_core,wave,metadata,yes,metadata,dataset,metadata_constant,0,0,,,0,metadata_constant,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,metadata_ready_not_sufficient_for_promotion,metadata constants exist but source raw dataset is not promoted,Carry metadata constants only after the country-wave is promoted.
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_core,idno,metadata,yes,metadata,dataset,metadata_constant,0,0,,,0,metadata_constant,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,metadata_ready_not_sufficient_for_promotion,metadata constants exist but source raw dataset is not promoted,Carry metadata constants only after the country-wave is promoted.
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_core,household_id,base_key,yes,household_id,household,raw_variable,2,2,ETH_HouseholdGeovariables_Y4.dta;ETH_PlotGeovariables_Y4.dta; sect10_ph_w4.dta;sect10a_hh_w4.dta;sect10b_hh_w4.dta;sect10c_hh_w4.dta;sect10d1_hh_w4.dta;sect10d2_hh_w4.dta;sect11_hh_w4.dta;sect11_ph_w4.dta;sect11b1_hh_w4.dta;sect11b2_hh_w4.dta;sect12a_hh_w4.dta;sect12b1_hh_w4.dta;sect12b2_hh_w4.dta;sect13_hh_w4_v2.dta;sect14_hh_w4.dta;sect15a_hh_w4.dta;sect15b_hh_w4.dta;sect1_hh_w4.dta;sect1_ph_w4.dta;sect1_pp_w4.dta,household_id; saq08,0,household_id:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,survey_design,survey_weight,weight,yes,survey_weight,household_or_person,raw_variable,6,6,cons_agg_w4.dta;sect10_ph_w4.dta;sect10a_hh_w4.dta;sect10b_hh_w4.dta;sect10c_hh_w4.dta;sect10d1_hh_w4.dta;sect10d2_hh_w4.dta;sect11_hh_w4.dta;sect11_ph_w4.dta;sect11b1_hh_w4.dta;sect11b2_hh_w4.dta;sect12a_hh_w4.dta;sect12b1_hh_w4.dta;sect12b2_hh_w4.dta;sect13_hh_w4_v2.dta;sect14_hh_w4.dta;sect15a_hh_w4.dta;sect15b_hh_w4.dta;sect1_hh_w4.dta;sect1_ph_w4.dta; sect10b_com_w4.dta; sect3_pp_w4.dta;sect3_hh_w4.dta; sect3_hh_w4.dta; sect9a_pp_w4.dta,pw_w4; cs10bq04; s3q37; s3q38; sccq03; sccq04,0,survey_weight:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,survey_design,psu_cluster,design_key,yes,psu_cluster,cluster,raw_variable,2,2,ETH_HouseholdGeovariables_Y4.dta;cons_agg_w4.dta;sect01a_com_w4.dta;sect01b_com_w4.dta;sect02_com_w4.dta;sect03_com_w4.dta;sect04_com_w4.dta;sect05_com_w4.dta;sect06_com_w4.dta;sect07_com_w4.dta;sect08_com_w4.dta;sect09_com_w4.dta;sect10_ph_w4.dta;sect10a_com_w4.dta;sect10a_hh_w4.dta;sect10b_com_w4.dta;sect10b_hh_w4.dta;sect10c_hh_w4.dta;sect10d1_hh_w4.dta;sect10d2_hh_w4.dta; sect01a_com_w4.dta;sect01b_com_w4.dta;sect02_com_w4.dta;sect03_com_w4.dta;sect04_com_w4.dta;sect05_com_w4.dta;sect06_com_w4.dta;sect07_com_w4.dta;sect08_com_w4.dta;sect09_com_w4.dta;sect10_ph_w4.dta;sect10a_com_w4.dta;sect10a_hh_w4.dta;sect10b_com_w4.dta;sect10b_hh_w4.dta;sect10c_hh_w4.dta;sect10d1_hh_w4.dta;sect10d2_hh_w4.dta;sect11_hh_w4.dta;sect11_ph_w4.dta,ea_id; saq07,0,psu_cluster:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,survey_design,strata,design_key,recommended,strata,strata,raw_variable,5,5,sect8_3_ls_w4.dta; sect9_hh_w4.dta,ls_s8_3q01; ls_s8_3q02; s9q04_1; s9q04_2; s9q04_3,0,strata:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,timing,survey_year,time_key,yes,survey_timing,household,raw_variable,0,0,,,0,survey_timing:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,timing,survey_month,time_key,yes,survey_timing,household,raw_variable,0,0,,,0,survey_timing:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,timing,interview_date,time_key,recommended,survey_timing,household,raw_variable,0,0,,,0,survey_timing:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,climate_geography,admin1,geo_key,recommended,climate_geography,cluster_or_admin,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,climate_geography,admin2,geo_key,recommended,climate_geography,cluster_or_admin,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,climate_geography,cluster_id,geo_key,yes,climate_geography,cluster_or_admin,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,climate_geography,latitude,geo_key,recommended,climate_geography,cluster_or_admin,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,climate_geography,longitude,geo_key,recommended,climate_geography,cluster_or_admin,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,climate_geography,geolocation_quality,geo_qc,yes,climate_geography,cluster_or_admin,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,climate_geography,rural,geo_covariate,recommended,climate_geography,household_or_cluster,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,financial_inputs,total_consumption,financial_denominator,yes,total_consumption_or_income,household,raw_variable,0,0,,,0,total_consumption_or_income:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,financial_inputs,total_income,financial_denominator,recommended,total_consumption_or_income,household,raw_variable,0,0,,,0,total_consumption_or_income:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,financial_inputs,food_consumption,financial_denominator_component,recommended,total_consumption_or_income,household,raw_variable,0,0,,,0,total_consumption_or_income:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,financial_inputs,nonfood_consumption,financial_denominator_component,recommended,total_consumption_or_income,household,raw_variable,0,0,,,0,total_consumption_or_income:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,financial_inputs,oop_health_expenditure,financial_numerator,yes,oop_health_expenditure,household_or_person,raw_variable,11,1,sect3_hh_w4.dta;sect3_pp_w4.dta; sect8_3_ls_w4.dta,s3q18; ls_s8_3q04; ls_s8_3q06; ls_s8_3q10a; ls_s8_3q10b; ls_s8_3q11; ls_s8_3q12_1; ls_s8_3q12_2; ls_s8_3q14; ls_s8_3q22; ls_s8_3q24,0,oop_health_expenditure:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,financial_outcomes,che10,derived_outcome,yes,oop_health_expenditure;total_consumption_or_income,household,derived_from_verified_inputs,13,3,sect3_hh_w4.dta;sect3_pp_w4.dta; sect8_3_ls_w4.dta; sect8_2_ls_w4.dta,s3q18; ls_s8_3q04; ls_s8_3q06; ls_s8_3q10a; ls_s8_3q10b; ls_s8_3q11; ls_s8_3q12_1; ls_s8_3q12_2; ls_s8_3q14; ls_s8_3q22; ls_s8_3q24; ls_s8_2q14; ls_s8_2q18,0,oop_health_expenditure:blocked_source_gate_not_ready; total_consumption_or_income:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
