download_priority_order,queue_role,country,wave,idno,requirement,candidate_rank,variable_name,variable_label,file_id,file_name,file_description,match_score,matched_terms,match_basis,official_metadata_status,raw_value_verification_status,promotion_guardrail
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,4,s12bq08a,8. When did [NFE] start operating? (MONTH),F21,sect12b1_hh_w5.dta,Household Data - Nonfarm enterprises roster,14,month;start;end;file:household,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,5,s12bq08b,8. When did [NFE] start operating? (YEAR),F21,sect12b1_hh_w5.dta,Household Data - Nonfarm enterprises roster,14,year;start;end;file:household,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,6,wetQ_avgstart,"Avg start of wettest quarter in dekads 1-36, where first dekad of year =1",F64,eth_householdgeovariables_y5.dta,Household geo-variables,14,year;start;file:household,file;label;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,7,saq19__Timestamp,GPS coordinates of the dwelling: Timestamp,F1,sect_cover_hh_w5.dta,Household Data - Cover page,12,time;file:cover;file:household,file;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,8,wetQ_avgstart,"Avg start of wettest quarter in dekads 1-36, where first dekad of year =1",F65,eth_plotgeovariables_y5.dta,Plot geo-variables,12,year;start,label;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,9,item_cd_12months,Item Code (12 MONTHS),F15,sect7b_hh_w5.dta,"Household Data - Nonfood expenditure, 12 months",10,month;file:household,file;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,10,s7q04,"4. In total, how much did your household spend on [ITEM] in the past 12 months?",F15,sect7b_hh_w5.dta,"Household Data - Nonfood expenditure, 12 months",10,month;end;file:household,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,11,s10aq35,"35. On average, how much does the household spend on electricty each month?",F18,sect10a_hh_w5.dta,Household Data - Housing,10,month;end;file:household,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,survey_timing,12,s12eq03_1,3. Did loss of crop production happended last time due to the [event]?,F26,sect12e_hh_w5.dta,Household Data - Perception of climate risk,10,end;time;file:household,file;label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,1,saq19__Latitude,GPS coordinates of the dwelling: Latitude,F1,sect_cover_hh_w5.dta,Household Data - Cover page,44,gps coordinates;latitude;gps;coord;file:cover;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,2,saq19__Longitude,GPS coordinates of the dwelling: Longitude,F1,sect_cover_hh_w5.dta,Household Data - Cover page,44,gps coordinates;longitude;gps;coord;file:cover;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,3,cs10q05__Latitude,5. GPS COORDINATES OF THE MARKET:LATITUDE,F42,sect10a_com_w5.dta,Community - Market prices: market location,42,gps coordinates;latitude;gps;coord;file:location,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,4,cs10q05__Longitude,5. GPS COORDINATES OF THE MARKET: LONGITUDE,F42,sect10a_com_w5.dta,Community - Market prices: market location,42,gps coordinates;longitude;gps;coord;file:location,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,5,saq19__Latitude,GPS coordinates of the dwelling: Latitude,F46,sect_cover_pp_w5.dta,Post-planting - Cover page,42,gps coordinates;latitude;gps;coord;file:cover,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,6,saq19__Longitude,GPS coordinates of the dwelling: Longitude,F46,sect_cover_pp_w5.dta,Post-planting - Cover page,42,gps coordinates;longitude;gps;coord;file:cover,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,7,saq19__Latitude,GPS coordinates of the dwelling: Latitude,F54,sect_cover_ph_w5.dta,Post-harvest - Cover page,42,gps coordinates;latitude;gps;coord;file:cover,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,8,saq19__Longitude,GPS coordinates of the dwelling: Longitude,F54,sect_cover_ph_w5.dta,Post-harvest - Cover page,42,gps coordinates;longitude;gps;coord;file:cover,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,9,saq19__Latitude,GPS coordinates of the dwelling: Latitude,F59,sect_cover_ls_w5.dta,Livestock - Cover page,42,gps coordinates;latitude;gps;coord;file:cover,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,10,saq19__Longitude,GPS coordinates of the dwelling: Longitude,F59,sect_cover_ls_w5.dta,Livestock - Cover page,42,gps coordinates;longitude;gps;coord;file:cover,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,11,s3q09__Latitude,9.GPS Coordinates Corner of the Field: Latitude,F49,sect3_pp_w5.dta,Post-planting - Field roster,40,gps coordinates;latitude;gps;coord,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
1,core_selected_lsms_isa_aligned,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,climate_geography,12,s3q09__Longitude,9.GPS Coordinates Corner of the Field: Longitude,F49,sect3_pp_w5.dta,Post-planting - Field roster,40,gps coordinates;longitude;gps;coord,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,1,individual_id,Household member ID,F2,sect1_hh_w4.dta,"Roster - List of individuals living in the household and basic demographics; for members younger than 18, parental education and occupation.",37,individual id;member id;roster;individual_id;member;file:roster;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,2,individual_id,Household member ID,F25,sect11b1_hh_w4.dta,Mobile phones - Individual disaggregated mobile phone ownership roster,35,individual id;member id;roster;individual_id;member;file:roster,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,3,household_id,Unique Household Indentifier,F2,sect1_hh_w4.dta,"Roster - List of individuals living in the household and basic demographics; for members younger than 18, parental education and occupation.",33,household id;unique household;roster;household_id;file:roster;file:household,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,4,household_id,Unique Household Indentifier,F22,sect10d1_hh_w4.dta,Livestock roster - Individual disaggregated livestock roster: Household ownership of different livestock by type and number.,33,household id;unique household;roster;household_id;file:roster;file:household,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,5,household_id,Unique Household Indentifier,F40,sect1_ph_w4.dta,"Household Roster - Age, and gender of each household member and holding type: farming, livestock, or both.",33,household id;unique household;roster;household_id;file:roster;file:household,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,household_person_keys,6,household_id,Unique Household Indentifier,F45,sect1_pp_w4.dta,"Household Roster - Age, and gender of each household member, and holding type: farming, livestock, or both",33,household id;unique household;roster;household_id;file:roster;file:household,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
